key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-249834123,Eight new mitogenomes for exploring the phylogeny and classification of Vetigastropoda,2016,1,1,,,82,,,"Lee, H and Samadi, S and Puillandre, N and Tsai, MH and Dai, CF and Chen, WJ",,,,,"Vetigastropoda, comprising marine gastropods of both snail-like and limpet-like form, were common during the Palaeozoic and remain so in modern marine environments. The most resolved molecular phylogenetic study to date at the family level in Vetigastropoda was based on molecular data of complete mitochondrial genomes, but only 15 mitochondrial genomes are available and the taxonomic coverage remains insufficient to resolve many systematic questions. Notably, among the vetigastropod superfamilies, 'Trochoidea' is the most diverse, but no mitogenome has been yet published for its representative family Trochidae. We here provided eight newly reconstructed mitogenomes from the following vetigastropods: Angaria delphinus, Phasianella australis, Astralium haematragum, Lunella granulata, Chlorostoma argyrostomum, Omphalius nigerrimus, Stomatella planulata and Variegemarginula punctata. Stomatella planulata is the first available mitogenome for Trochidae. Our analyses of the extended mitogenome dataset show that the two trochoid families Turbinidae and Tegulidae group together, while their relationship to Trochidae (represented by S. planulata) is uncertain. Within the Tegulidae, monophyly of the genus Tegula is not recovered. The analysis with additional fissurelloid mitogenome confirms that within Vetigastropoda this superfamily is a distinct clade. Except for V. punctata the mitogenomes reconstructed show the ancestral gene order for Vetigastropoda. The additional fissurelloid mitogenome reveals that gene order in Fissurelloidea is variable, which might suggest a faster rate of mitochondrial evolution that in turn may cause artefacts in phylogenetic analyses.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",10.1093/mollus/eyw027,"",,
rayyan-249834124,Molecular phylogeny of Neotropical monogeneans (Platyhelminthes: Monogenea) from catfishes (Siluriformes),2015,1,1,,,8,,,"Mendoza-Palmero, CA and Blasco-Costa, I and Scholz, T",,,,,"Background: The phylogenetic relationships of dactylogyrids (Monogenea: Dactylogyridae) parasitising catfishes (Siluriformes) from the Neotropical region were investigated for the first time. Methods: Partial sequences of the 28S rRNA gene of 40 specimens representing 25 dactylogyrid species were analysed together with sequences from GenBank using Bayesian inference, Maximum likelihood and Parsimony methods. Monophyly of dactylogyrids infecting catfishes and the Ancyrocephalinae was evaluated using the Approximately Unbiased test. Results: The Ancyrocephalinae is a paraphyletic group of species clustering in three main clades as follows: (i) clade A comprising freshwater dactylogyrids from the Holarctic parasitising perciforms clustering together with species (Ameloblastella, Unibarra and Vancleaveus) parasitising Neotropical catfishes; (ii) clade B including species of Dactylogyrus (Dactylogyrinae) and Pseudodactylogyrus (Pseudodactylogyrinae) along with Ancyrocephalus mogurndae, and marine dactylogyrids with cosmopolitan distribution, parasites of scorpaeniforms and perciforms, along with the freshwater Cichlidogyrus and Scutogyrus (infecting African cichlids [Cichlidae]) and (iii) clade C containing exclusively dactylogyrids of siluriforms, freshwater and marine, with Palaearctic, Ethiopian, Oriental and Neotropical distributions; species of Aphanoblastella and Dactylogyridae gen. sp. 4 from the Neotropical region clustering together with species allocated in the Ancylodiscoidinae, along with species of Cosmetocleithrum, Demidospermus and Dactylogyridae gen. spp. Conclusions: The position of the Ancylodiscoidinae within a larger clade of dactylogyrids (ancyrocephalines) indicates that this subfamily does not represent a natural group. Instead, species allocated to this clade (dactylogyrids of siluriforms along with species of the Ancylodiscoidinae) should be considered as a separate subfamily within the Dactylogyridae. The erection of this taxon requires the search for morphological diagnostic characters in addition to phylogenetic information. A similar strategy should be considered for a new classification of the paraphyletic Ancyrocephalinae. Members of the three clades do not seem to share obvious morphological synapomorphies nor clear patterns in host-parasite associations, zoogeographical distribution or ecology. Clade A should be considered as the Ancyrocephalinae sensu stricto since it includes the type species Ancyrocephalus paradoxus Creplin, 1839. A new subfamily should be proposed to accommodate species currently allocated to Ancyrocephalinae clustering within clade B. Future attempts to propose a new classification of the subfamilies in the Dactylogyridae should include the phylogenetically diverse Neotropical dactylogyrids.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",10.1186/s13071-015-0767-8,"",,
rayyan-249834125,Multifunctional layered magnetic composites,2015,1,1,,,6,,,"Siglreitmeier, M and Wu, BH and Kollmann, T and Neubauer, M and Nagy, G and Schwahn, D and Pipich, V and Faivre, D and Zahn, D and Fery, A and Cölfen, H",,,,,"A fabrication method of a multifunctional hybrid material is achieved by using the insoluble organic nacre matrix of the Haliotis laevigata shell infiltrated with gelatin as a confined reaction environment. Inside this organic scaffold magnetite nanoparticles (MNPs) are synthesized. The amount of MNPs can be controlled through the synthesis protocol therefore mineral loadings starting from 15 wt % up to 65 wt % can be realized. The demineralized organic nacre matrix is characterized by small-angle and very-small-angle neutron scattering (SANS and VSANS) showing an unchanged organic matrix structure after demineralization compared to the original mineralized nacre reference. Light microscopy and confocal laser scanning microscopy studies of stained samples show the presence of insoluble proteins at the chitin surface but not between the chitin layers. Successful and homogeneous gelatin infiltration in between the chitin layers can be shown. The hybrid material is characterized by TEM and shows a layered structure filled with MNPs with a size of around 10 nm. Magnetic analysis of the material demonstrates superparamagnetic behavior as characteristic for the particle size. Simulation studies show the potential of collagen and chitin to act as nucleators, where there is a slight preference of chitin over collagen as a nucleator for magnetite. Colloidal-probe AFM measurements demonstrate that introduction of a ferrogel into the chitin matrix leads to a certain increase in the stiffness of the composite material.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.3762/bjnano.6.13,"",,
rayyan-249834126,Evaluation of composition and in vitro solubility rate of by-products of the Atlantic shellfish industry as alternative calcium sources,2013,1,1,,,22,3,,"Safamehr, A and Langille, ML and Anderson, DM and MacIsaac, JL",,,,,"Mineral composition and in vitro solubility rates for 14 different Atlantic calcium (Ca) sources were assessed. Fourteen test Ca sources [commercial limestone, granular limestone, shell mix, AIM-limestone, oyster shell, crab shell (CS), lobster shell (LS), blue mussel shell, blue mussel shell-clean, surf-clam shell, soft-clam shell, scallop shell, quahog shell, abalone shell, and whelk shell] were separated into their particle size groups that ranged from <0.05 mm, >1.0 to <1.41 mm, and >1.41 to <2.83 mm. Average concentration of Ca was 36 g/kg in all Ca sources (except CS and LS). Calcium content was 20.35 and 20.32% in CS and LS, respectively. The mineral composition analysis showed values of P varying from 0.03 to 1.8%, Mg from 0.01 to 1.2%, K from 0.005 to 0.32%, Na from 0.02 to 0.81%, Mn from 7.22 to 2168 mg/kg, Zn from 23.8 to 120.5 mg/kg, Fe from 0 to 37.9 mg/kg, Cu from 10.4 to 41 mg/kg, and boron from 0 to 163 mg/kg. There was significant interaction (P < 0.05) between Ca sources and time for solubility for different particle size of Ca sources. In vitro solubility was dependent upon Ca source and particle size (P < 0.0001) with small particle generally having a greater in vitro solubility than large particle at the same time. The in vitro solubility rate of these Ca sources would provide a new and adequate source of Ca and a steady rate of Ca during the dark period. It was concluded that the observed mineral concentration and in vitro solubility differences between the examined Ca sources could be exploited to ensure optimum supply of Ca and most minerals, but lower in vitro solubility and Ca content of CS and LS would likely limit the use of CS and LS.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.3382/japr.2013-00752,"",,
rayyan-249834127,Geographic divergence in a species-rich symbiosis: interactions between Monterey pines and ectomycorrhizal fungi,2012,1,1,,,93,10,,"Hoeksema, JD and Hernandez, JV and Rogers, DL and Mendoza, LL and Thompson, JN",,,,,"A key problem in evolutionary biology is to understand how multispecific networks are reshaped by evolutionary and coevolutionary processes as they spread across contrasting environments. To address this problem, we need studies that explicitly evaluate the multispecific guild structure of coevolutionary processes and some of their key outcomes such as local adaptation. We evaluated geographic variation in interactions between most extant native populations of Monterey pine (Pinus radiata) and the associated resistant-propagule community (RPC) of ectomycorrhizal (EM) fungi, using a reciprocal cross-inoculation experiment with all factorial combinations of plant genotypes and soils with fungal guilds from each population. Our results suggest that the pine populations have diverged in community composition of their RPC fungi, and have also diverged genetically in several traits related to interactions of seedlings with particular EM fungi, growth, and biomass allocation. Patterns of genetic variation among pine populations for compatibility with EM fungi differed for the three dominant species of EM fungi, suggesting that Monterey pines can evolve differently in their compatibility with different symbiont species.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",10.1890/11-1715.1,"",,
rayyan-249834128,The shell matrix of the pulmonate land snail Helix aspersa maxima,2012,1,1,,,161,4,,"Pavat, C and Zanella-Cléon, I and Becchi, M and Medakovic, D and Luquet, G and Guichard, N and Alcaraz, G and Dommergues, JL and Serpentini, A and Lebel, JM and Marin, F",,,,,"In mollusks, the shell mineralization process is controlled by an array of proteins, glycoproteins and polysaccharides that collectively constitute the shell matrix. In spite of numerous researches, the shell protein content of a limited number of model species has been investigated. This paper presents biochemical data on the common edible land snail Helix aspersa maxima, a model organism for ecotoxicological purposes, which has however been poorly investigated from a biomineralization viewpoint. The shell matrix of this species was extracted and analyzed biochemically for functional in vitro inhibition assay, for amino acid and monosaccharides compositions. The matrix was further analyzed on 1 and 2D gels and short partial protein sequences were obtained from 2D gel spots. Serological comparisons were established with a set of heterologous antibodies, two of which were subsequently used for subsequent immunogold localization of matrix components. Our data suggest that the shell matrix of Helix aspersa maxima may differ widely from the shell secretory repertoire of the marine mollusks studied so far, such as the gastropod Halioris or the pearl oyster Pinctada. In particular, most of the biochemical properties generally attributed to soluble shell matrices, such as calcium-binding capability, or the capacity to interfere in vitro with the precipitation of calcium carbonate or to inhibit the precipitation of calcium carbonate, were not recorded with this matrix. This drastic change in the biochemical properties of the landsnail shell matrix puts into question the existence of a unique molecular model for molluscan shell formation, and may be related to terrestrialisation. (C) 2011 Elsevier Inc. All rights reserved.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",10.1016/j.cbpb.2011.12.003,"",,
rayyan-249834129,Molecular Evolution of Mollusc Shell Proteins: Insights from Proteomic Analysis of the Edible Mussel Mytilus,2011,1,1,,,72,5,,"Marie, B and Le Roy, N and Zanella-Cléon, I and Becchi, M and Marin, F",,,,,"Shell matrix proteins (SMPs) that are embedded within calcified layers of mollusc shells are believed to play an essential role in controlling the biomineral synthesis and in increasing its mechanical properties. Among the wide diversity of mollusc shell textures, nacro-prismatic shells represent a tremendous opportunity for the investigation of the SMP evolution. Indeed, nacro-prismatic texture appears early in Cambrian molluscs and is still present in the shell of some bivalves, gastropods, cephalopods and very likely also, of some monoplacophorans. One key question is to know whether these shells are constructed from similar matrix protein assemblages, i.e. whether they share a common origin. Most of the molecular data published so far are restricted to two genera, the bivalve Pinctada and the gastropod Haliotis. The shell protein content of these two genera are clearly different, suggesting independent origins or considerable genetic drift from a common ancestor. In order to describe putatively conserved mollusc shell proteins, here we have investigated the SMP set of a new bivalve model belonging to another genera, the edible mussel Mytilus, using an up-to-date proteomic approach based on the interrogation of more than 70,000 EST sequences, recently available from NCBI public databases. We describe nine novel SMPs, among which three are completely novel, four are homologues of Pinctada SMPs and two are very likely homologues of Haliotis SMPs. This latter result constitutes the first report of conserved SMPs between bivalves and gastropods. More generally, our data suggest that mollusc SMP set may follow a mosaic pattern within the different mollusc models (Mytilus, Pinctada, Haliotis). We discuss the function of such proteins in calcifying matrices, the molecular evolution of SMP genes and the origin of mollusc nacro-prismatic SMPs.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",10.1007/s00239-011-9451-6,"",,
rayyan-249834130,Structure of hemocyanin from garden snail Helix lucorum,2010,1,1,,,157,1,,"Velkova, L and Dimitrov, I and Schwarz, H and Stevanovic, S and Voelter, W and Salvato, B and Dolashka-Angelova, P",,,,,"Hemocyanins are giant extracellular oxygen carriers in the hemolymph of many molluscs and arthropods with different quaternary structure. They are represented in the hemolymph of molluscs with one, two or three isoforms, as decameric, didecameric, multidecameric and tubules aggregates. We describe here the structure of the hemocyanin Helix lucorum (H1H), species in the series of molluscan hemocyanins. In contrast with other molluscan hemocyanins, three different hemocyanin isopolypeptides were isolated from the hemolymph of the garden snail H. lucorum, named as beta-H1H, alpha(D)-H1H and alpha(N)-H1H. Their molecular masses were determined by size exclusion chromatography to be 1068 kDa (beta-H1H) and 1079 kDa (alpha(D)-H1H, and alpha(N)-H1H). Native H1H exhibits a predominant didecameric structure as revealed by electron microscopy and additionally few tridecamers are shown in the electron micrographs of H1H resulting from the association of a further decamer with one didecamer. The three isoforms are represented mainly as homogeneous didecamers, but they have different behaviour after dissociation and reassociation in the pH-stabilizing buffer, containing 20 mM CaCl2. All isoforms were reassociated into didecamers and tubules with different length, but in contrast to alpha(D)-H1H isoform, longer tubules were observed in beta-H1H. Moreover the structure of beta-H1H was analysed after limited proteolysis with trypsin followed by FPLC and HPLC separation of the cleavage products. Eight different functional units were identified by their N-terminal sequences and molecular masses. The protein characteristics, including UV absorption at 340 nm, fluorescence and CD spectra of the native molecule and its units confirmed the structure of multimer protein complexes. (C) 2010 Elsevier Inc. All rights reserved.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",10.1016/j.cbpb.2010.04.012,"",,
rayyan-249834131,Unveiling the Formation Mechanism of Pseudo-Single-Crystal Aragonite Platelets in Nacre,2009,1,1,,,102,7,,"Li, XD and Huang, ZW",,,,,"We demonstrate direct evidence that a single-crystal-like aragonite platelet is essentially assembled with aragonite nanoparticles. The aragonite nanoparticles are readily oriented and assembled into pseudo-single-crystal aragonite platelets via screw dislocation and amorphous aggregation, which are two dominant mediating mechanisms between nanoparticles during biomineralization. These findings will advance our understanding of nacre's biomineralization process and provide additional design guidelines for developing biomimetic materials.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug,wrong population",10.1103/PhysRevLett.102.075502,"",,
rayyan-249834132,Novel Calcium Carboxyphosphonate/polycarboxylate Inorganic-Organic Hybrid Materials from Demineralization of Calcitic Biomineral Surfaces,2009,1,1,,,1,1,,"Demadis, KD and Anagnostou, Z and Zhao, H",,,,,"Dissolution of biologically important sparingly soluble salts, such as calcium carbonate and calcium oxalate, is possible by use of carboxyl- and carboxyl/phosphonate-bearing, anionic additives, citrate, malate, carboxyphosphonate, and butane, tetracarboxylate. Calcium-containing dissolution products have been identified, characterized, and independently synthesized. These are polymeric materials composed of calcium and the additive as the ligand. Their full characterization was carried out by single-crystal X-ray crystallography and other techniques.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug,wrong population",10.1021/am800030h,"",,
rayyan-249834133,Reversibility and pH-T phase diagrams of Rapana venosa hemocyanin and its structural subunits,2008,1,1,,,1784,11,,"Dolashki, A and Velkova, L and Atanasov, B and Voelter, W and Stevanovic, S and Schwarz, H and Di Muro, P and Dolashka-Angelova, P",,,,,"We have studied the stability and reassociation behaviour of native molecules of Rapana venosa hemocyanin and its two subunits, termed RvH1 and RvH2. In the presence of different concentrations of Ca2+ and Mg2+ ions and pH values, the subunits differ not only in their reassociation behaviour, but also in their formation of helical tubules and multidecamers. RvH1 revealed a greater stability at higher pH values compared to RvH2. Overall, the stability of reassociated RvH and its structural subunits was found to be pH-dependent. The increasing stability of native Hc and its subunits, shown by pH-induced CD transitions (acid and alkaline denaturation), can be explained with the formation of quaternary structure. The absence of a Cotton effect at temperatures 20-40 degrees C in the pH-transition curves of RvH2 indicates that this subunit is stabilized by additional factors, e.g.: non-ionic/hydrophobic stabilization and interactions of carbohydrate moieties. A similar behaviour was observed for the T-transition curves in a wide pH interval for RvH and its structural subunits. At higher temperatures, many of the secondary structural elements are preserved especially at neutral pH, even at extreme high temperatures above 90 degrees C the protein structures resemble a globule state. (C) 2008 Elsevier B.V. All rights reserved.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug,wrong population",10.1016/j.bbapap.2008.06.004,"",,
rayyan-249834134,Biomimetic synthesis of dendrite-shaped aragonite particles with single-crystal feature by polyacrylic acid,2007,1,1,,,297,1,,"Pan, Y and Zhao, X and Sheng, Y and Wang, CY and Deng, YH and Ma, XK and Liu, Y and Wang, ZC",,,,,"The dendrite-shaped aragonite particles have been synthesized through the carbonation route, in which CO2 gas is bubbled through aqueous slurry of calcium hydroxide, in the presence of polyacrylic acid (PAA) at high temperature. The as-prepared products were characterized with scanning electron microscope, X-ray diffraction and transmission electron microscope with selected area electron diffraction. It was found that the dendrite-shaped aragonite particle present the single-crystal feature. The effects of the reaction temperature and the concentration of PAA on the crystal polymorphs and morphologies of the as-prepared calcium carbonate were investigated. The results showed that both the organic additive and the reaction temperature turned out to be important parameters for the biomimetic synthesis of the dendrite-shaped aragonite particle. This research may provide new insight into the control of the polymorphs and morphologies of calcium carbonate. (c) 2006 Elsevier B.V. All rights reserved.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug,wrong population",10.1016/j.colsurfa.2006.10.047,"",,
rayyan-249834135,Advances in biomineralization of nacreous layer and its inspiration for biomimetic materials,2006,1,1,,,21,2,,"Zhang, XA and Wang, JF and Wu, WJ and Liu, CL",,,,,"Microstructured biomaterials such as nacreous layer from mollusk shells receive much attention at present. The progress in studies on the microstructure, orientation of aragonite crystal in nacreous layer, and the biomineralization formation theory of nacreous layer were reviewed in this article. Additionally, the inspiration of the particular principles and mechanisms of self-assembly in nacreous layer for fabrication of biomimetic materials were also discussed. It's believed that choosing the appropriate organic substances, and self-assembly into supramolecular structures as the templates for the depositing of inorganic materials, are crucial for biomimetic synthesis.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",,"",,
rayyan-249834136,The energy budget: a useful tool?,1998,1,1,,,35,4,,"Davies, MS and Hatcher, AM",,,,,"Studies of energy flow and allocation in biological systems often result in the production of energy budgets. Our aim is to describe the potential mis-representations that energy budgets can produce and draw together the various criticisms levied at energy budgets. While such budgets purport to represent accurately energy allocation we, by discussing the literature, propose that many offer little. This is because in practice they rarely reflect actual energy relationships due to problems with their empirical derivation. These problems include both the omission of some energy budget terms (such as dissolved organic matter, non-lethal predation and metabolic faecal loss) and their underestimation (e.g. mucus production). Recalculation of budgets to account for these terms often results in new conclusions being drawn. Moreover, problems of extrapolation of measurements made in the laboratory to the field, coupled with misconceptions over the expression of temporal and spatial variation in budget terms, produce budgets that are both approximate and specific to an individual or population at the time each budget is constructed. In addition, the set of assumptions that are used in the construction of one budget are rarely the same as those for another and so budgets should be used with extreme care in comparative studies. We suggest that energy budgets have little value in the context of other studies and are of interest and value only as descriptors under a set of what should be well-defined assumptions. We urge caution in their use and propose that more modest studies of energy allocation with precise goals are more appropriate.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: background article",,"",,
rayyan-249834137,Dispersal and genetic structure of Boccardia polybranchia and Polydora hoplura (Annelida: Spionidae) in South Africa and their implications for aquaculture,2016,1,1,,,465,,,"Williams, L and Matthee, CA and Simon, CA",,,,,"Dispersal and observed genetic structure of sessile marine invertebrates such as the alien polydorid polychaete, Polydora hoplura, which is associated with cultured molluscs, may be influenced by biogeographic barriers and human-mediated dispersal. To test this hypothesis, we compared the population genetic structure of P. hoplura to that of Boccardia polybranchia since both species have similar larval developmental modes (and consequently natural dispersal potential) and distribution ranges in southern Africa. However, since B. polybranchia is not a pest, its population structure should reflect the effects of only biogeographic barriers on natural dispersal. Boccardia polybranchia was collected from five wild sites along the South African coast, and P. hoplura from seven wild sites and four oyster farms; two each were on-shore and off-shore. Analyses of mtDNA Cyt b sequence data indicate two distinct lineages for B. polybranchia, supporting Cape Point as a biogeographic barrier to the dispersal of larvae. In contrast, no distinct geographic lineages were identified for P. hoplura occurring in the wild, and haplotype sharing suggest possible cross infestation between farm and nearby wild sites. At farms the genetic diversity of P. hoplura is lower but also more structured, suggesting separate anthropogenic introductions at each site possibly from genetically distinct source populations. Furthermore, more limited genetic sharing was detected between worms from on-shore and nearby wild sites, whereas the opposite was observed for off-shore farms and associated wild sites. This suggests that populations in on-shore farms are more contained with most of the individuals carrying parasites corresponding to the source of introduction while those on off-shore farms display much more genetic exchange with wild populations. Thus oysters in off-shore facilities are probably more vulnerable to infestation by polydorid pests than are those in on-shore facilities. Statement of relevance: Movement of oysters spreads associated pests (C) 2016 Elsevier B.V. All rights reserved.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",10.1016/j.aquaculture.2016.09.001,"",,
rayyan-249834138,Innovative processes and products involving marine organisms in South Africa,2013,1,1,,,35,3,,"Bolton, JJ and Davies-Coleman, MT and Coyne, VE",,,,,"The SEAChange programme, instituted in 2007 under the auspices of the South African Network for Coastal and Oceanic Research (SANCOR), included four interdependent research themes, one of which was Marine Biotechnology. Marine biotechnology is a discipline that involves both basic and applied research, and is aimed at the commercial exploitation of marine organisms. This paper reviews the progress made in three key areas of the SEAChange programme over the first five years, namely marine aquaculture, omics of marine organisms and marine bioprospecting, and discusses these accomplishments in context to marine biotechnology internationally.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",10.2989/1814232X.2013.830990,"",,
rayyan-249834139,"Convergence, parallelism, and function of extreme parietal callus in diverse groups of Cenozoic Gastropoda",2021,1,1,,,47,2,,"Pietsch, C and Anderson, BM and Maistros, LM and Padalino, EC and Allmon, WD",,,,,"We use scanning electron microscopy imaging to examine the shell microstructure of fossil and living species in five families of caenogastropods (Strombidae, Volutidae, Olividae, Pseudolividae, and Ancillariidae) to determine whether parallel or convergent evolution is responsible for the development of a unique caenogastropod trait, the extreme parietal callus (EPC). The EPC is defined as a substantial thickening of both the spire callus and the callus on the ventral shell surface such that it covers 50% or more of the surface. Caenogastropods as a whole construct the EPC convergently, using a variety of low-density, poorly organized microstructures that are otherwise uncommon in caenogastropod non-callus shell construction. Within clades, however, we see evidence for parallelism in decreased regulation in both the shell and callus microstructure. Low-density and poorly ordered microstructure-such as used for the EPC-uses less organic scaffolding and is less energetically expensive than normal shell microstructure. This suggests the EPC functions to rapidly and inexpensively increase shell thickness and overall body size. Tests of functional ecology suggest that the EPC might function both to defend against crushing predation through increased body size and dissipation of forces while aiding in shell orientation of highly mobile gastropods. These interpretations hinge on the current phylogenetic placement of caenogastropod families, emphasizing the essential contribution of phylogeny when interpreting homoplasy.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",10.1017/pab.2020.33,"",,
rayyan-249834140,Partial characterization of hepatopancreatic and extracellular digestive proteinases of wild and cultivated Octopus maya,2011,1,1,,,19,3,,"Martínez, R and Sántos, R and Alvarez, A and Cuzón, G and Arena, L and Mascaró, M and Pascual, C and Rosas, C",,,,,"Proteinases from hepatopancreas (HP) and gastric juice (GJ) from wild and cultured red octopus (Octopus maya) were characterized. Hepatopancreas assays revealed optimal activity at pH 4, 9-10 and 10 for wild and pH 3, 8, and 9, for cultured octopuses, for total proteinases, trypsin and chymotrypsin, respectively. In the gastric juice, maximum activity was recorded at pH 6, 8, and 7 for total proteinases, trypsin, and chymotrypsin, respectively for both wild and cultured octopus. A reduction on enzyme activity of 70 and 20% was observed in HP and GJ extracts, respectively when protease inhibitor Pepstatin A was used. That result suggests that the main proteases in the HP were aspartic acid proteinases type (possibly Cathepsin D) and some of them were present in the GJ. Dissociating discontinuous polyacrylamide gel electrophoresis showed activity bands between 20 and 28, 30 and 34, 35 and 45, 60 and 70 kDa, and a last one between 75 and 100 kDa. We concluded that extracellular digestion of O. maya takes place in an acid environment, around pH 6. In contrast, intracellular digestion in the HP is developed at pHs between 3 and 4, where cathepsin D could be the most important enzyme for O. maya.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",10.1007/s10499-010-9360-5,"",,
rayyan-249834141,Improvement of propagation media in abalone mushroom (Pleurotus abalonus) cultivation,2024,1,1,,,20,4,,Pham T.V. and Vu R.V. and Nguyen N.A. and Nguyen T.D.H.,,,,,"The eight different media were tested for mycelium growth capacity. The modified PDA medium supplemented with either 0.4% yeast extract (MT1), or 0.4% yeast extract and 0.5% peptone (MT3), was found to be suitable for mycelial propagation. In addition, MT3 medium was found to be superior as it did not affect successive mycelial growth on seed medium. Furthermore, among the 4 testing different culture media, G2 medium with a mixture of 95.0% rubber sawdust, 5.0% rice husk, 3.0% corn powder, 1.0% sugar, 1.0% CaCO3, 0.03% NH4Cl, 0.03% MgSO4, and 0.03% KH2PO4 was found to be the most suitable compost for spawn running and had a biological efficiency of 39.62±3.89%. In summary, a propagation medium and a culture compost for abalone mushroom cultivation are identified. An alternative compost culture with 90% rubber sawdust and 10.0% rice husk is proposed to ensure the rational use of rubber sawdust resources in the future. © 2024 Association of Agricultural Technology in Southeast Asia. All rights reserved.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",,"",,
rayyan-249834144,"Genome-Wide Identification, Expression and Response to Estrogen of Vitellogenin Gene Family in Sichuan Bream (Sinibrama taeniatus)",2024,1,1,,,25,12,,Zhao Z. and Peng L. and Zhao Q. and Wang Z.,,,,,"To enhance our understanding of teleost reproductive physiology, we identified six Sichuan bream (Sinibrama taeniatus) vitellogenin genes (vtg1-6) and characterized their sequence structures. We categorized them into type Ⅰ (vtg1,4,5 and 6), type Ⅱ (vtg2) and type Ⅲ (vtg3) based on differences in their subdomain structure. The promoter sequence of vtgs has multiple estrogen response elements, and their abundance appears to correlate with the responsiveness of vtg gene expression to estrogen. Gene expression analyses revealed that the vitellogenesis of Sichuan bream involves both heterosynthesis and autosynthesis pathways, with the dominant pathway originating from the liver. The drug treatment experiments revealed that 17β-estradiol (E2) tightly regulated the level of vtg mRNA in the liver. Feeding fish with a diet containing 100 μg/g E2 for three weeks significantly induced vtg gene expression and ovarian development, leading to an earlier onset of vitellogenesis. Additionally, it was observed that the initiation of vtg transcription required E2 binding to its receptor, a process primarily mediated by estrogen receptor alpha in Sichuan bream. The findings of this study provide novel insights into the molecular information of the vitellogenin gene family in teleosts, thereby contributing to the regulation of gonadal development in farmed fish. © 2024 by the authors.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong population",10.3390/ijms25126739,"",,
