key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-249832936,"Interactions of dietary carbohydrate and vitamin D3 on growth performance, insulin signaling pathway and glucose metabolism in juvenile abalone Haliotis discus hannai",2021,1,1,,,542,,,"Li, XX and Chen, FY and Huang, D and Guo, YL and Wu, YJ and Wu, CL and Zhang, WB and Mai, KS",,,,,"A 115-day feeding trial was conducted to investigate the effect of dietary carbohydrate and vitamin D3 levels, and their interactions on growth performance, body composition, insulin signaling pathway and glucose metabolism in juvenile abalone Haliotis discus hannai (initial body weight: 2.06 +/- 0.01 g). Nine experimental diets in a 3 & times; 3 two-factor design were formulated with different carbohydrate levels (27.5%, 32% and 36.5%) and vitamin D3 levels (0, 1000 IU/kg and 5000 IU/kg). Results showed that the highest specific growth rate (SGR) of abalone was observed in the treatment with 36.5% of dietary carbohydrate and 1000 IU/kg of vitamin D3. The serum glucose, body crude lipid and muscle glycogen contents of abalone significantly increased with increasing dietary carbohydrate levels (P < 0.05). Diet with 1000 IU/kg of vitamin D3 significantly reduced the serum glucose and body crude lipid content (P < 0.05). Significant interactions between dietary carbohydrate and vitamin D3 were observed in SGR and crude lipid content (P < 0.05). Diet with 36.5% carbohydrate up-regulated the expression of pyruvate kinase, glucose-6-phosphate dehydrogenase (G6PDH), insulin receptor (IR), insulin receptor substrate (IRS), protein kinase B (Akt), glycogen synthase and glycogen phosphorylase (PYG), whereas decreased the phosphoenolpyruvate carboxykinase (PEPCK), glucose-6-phosphatase (G6P) and glycogen synthesis kinase-3 beta. Diet with 1000 IU/kg of vitamin D3 significantly up-regulated the hexokinase, IR, IRS, Akt and glucose transporter 1 mRNA levels, whereas decreased the G6PDH (P < 0.05). The interaction between dietary carbohydrate and vitamin D3 were significant on PEPCK, G6P, G6PDH and PYG mRNA levels (P < 0.05). In conclusion, dietary carbohydrates and vitamin D3 could affect glucose metabolism by regulating glycolysis, gluconeogenesis and pentose phosphate pathway in abalone. Besides, they triggered the insulin signaling pathway, and further influence glucose transport and glycogen synthesis, which could promote the utilization of carbohydrate in abalone.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",10.1016/j.aquaculture.2021.736908,"",,
rayyan-249832943,Dietary Fish Oil Supplements Increase Tissue n-3 Fatty Acid Composition and Expression of Delta-6 Desaturase and Elongase-2 in Jade Tiger Hybrid Abalone,2011,1,1,,,46,8,,"Mateos, HT and Lewandowski, PA and Su, XQ",,,,,"This study was conducted to investigate the effects of fish oil (FO) supplements on fatty acid composition and the expression of a dagger 6 desaturase and elongase 2 genes in Jade Tiger abalone. Five test diets were formulated to contain 0.5, 1.0, 1.5, 2.0 and 2.5% of FO respectively, and the control diet was the normal commercial abalone diet with no additional FO supplement. The muscle, gonad and digestive glands (DG) of abalone fed with all of the five test diets showed significantly high levels of total n-3 polyunsaturated fatty acid (PUFA), eicosapentaenoic acid (EPA), docosapentaenoic acid n-3 (DPAn-3), and docosahexaenoic acid (DHA) than the control group. In all three types of tissue, abalone fed diet supplemented with 1.5% FO showed the highest level of these fatty acids (P < 0.05). For DPAn-3 the higher level was also found in muscle and gonad of abalone fed diet supplemented with 2% FO (P < 0.05). Elongase 2 expression was markedly higher in the muscle of abalone fed diet supplemented with 1.5% FO (P < 0.05), followed by the diet containing 2% FO supplement. For a dagger 6 desaturase, significantly higher expression was observed in muscle of abalone fed with diet containing 0.5% FO supplement (P < 0.05). Supplementation with FO in the normal commercial diet can significantly improve long chain n-3 PUFA level in cultured abalone, with 1.5% being the most effective supplementation level.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""} | RAYYAN-LABELS: oxygen levels low enough to have major impacts on all abalone",10.1007/s11745-011-3565-x,"",,
rayyan-249832944,Improved gut environment of abalone Haliotis gigantea through Pediococcus sp Ab1 treatment,2010,1,1,,,305,1,,"Iehata, S and Inagaki, T and Okunishi, S and Nakano, M and Tanaka, R and Maeda, H",,,,,"This study demonstrated that host-derived Pediococcus sp. Ab1, a potential probiotic, can colonize the gut of abalone (Haliotis gigantea) for 12 days from cessation of feeding with Ab1-supplemented commercial diet. The effective colonization by Ab1 of H. gigantea fed a supplemented diet led to the alteration of microbial populations, increased in situ alginate lyase activity, and increased volatile short chain fatty acids (VSCFAs) production in the abalone gut. Vibrio halioticoli clade dominated the gut microflora of abalone fed an Ab1-supplemented diet, while other Vibrio species were dominant in the abalone fed an unsupplemented commercial diet alone. The same species of bacteria were found in the gut of abalone fed diet with and without supplementation; however, the representation of the V. halioticoli clade was much higher in the gut of abalone fed the Ab1-supplemented diet compared to the gut of abalone fed the unsupplemented commercial diet. The alginate lyase activity and production of formate, a VSCFA, were also higher in the gut of abalone fed the Ab1-supplemented diet compared to the gut of abalone fed unsupplemented commercial diet. These results indicate that the host-derived Pediococcus sp. Ab1 has significant potential as an effective probiotic, especially in the improvement of the gut microflora and nutrition status in abalone aquaculture. (C) 2010 Elsevier B.V. All rights reserved.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",10.1016/j.aquaculture.2010.04.012,"",,
rayyan-249832960,Dietary folic acid requirement of juvenile abalone Haliotis discus hannai Ino,2013,1,1,,,400,,,"Miao, SY and Zhang, WB and Xu, W and Mai, KS",,,,,"A 16-week growth study was conducted to determine the dietary folic acid requirement of juvenile abalone (initial mean weight 482.2 +/- 2.2 mg). Six semi-purified diets were formulated to contain graded levels of folic acid (0.06, 1.44, 2.86, 5.88, 14.27 and 35.71 mg/kg). Each diet was fed to three replicate tanks of abalone in a re-circulated water system. The results showed that the weight gain rate (WGR) was significantly increased when dietary folic acid contents increasing from 0.06 to 2.86 mg/kg (P < 0.05). Higher dietary folic acid (2.86-35.71 mg/kg) did not result in further increase of WGR. When dietary folic acid increased from 0.06 to 5.88 mg/kg, the viscera folic acid concentration (VFAC) significantly increased (P < 0.05). And then, there were no significant differences in VFAC among treatments as dietary folic acid contents increased from 5.88 to 35.71 mg/kg. Dietary folic acid did not significantly influence survival and the soft body compositions of abalone. Based on WGR and VFAC, broken-line analysis showed that dietary folic acid requirements of abalone were 2.62 and 5.29 mg/kg, respectively. (C) 2013 Elsevier B. V. All rights reserved.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",10.1016/j.aquaculture.2013.03.005,"",,
rayyan-249832965,"Dietary guaiacol improves the growth of juvenile abalone, Haliotis discus hannai Ino",2009,1,1,,,27,4,,"Zhang, WB and Mai, KS and Xu, W and Liufu, ZG and Tan, BP",,,,,"We conducted a preliminarily study on the effects of dietary guaiacol on growth performance of abalone, Haliotis discus hannai Ino. Seven semi-purified diets were formulated with graded levels of guaiacol (0, 5, 10, 50, 100, 500, and 1 000 mg kg(-1)). Abalone (initial weight: 0.29 +/- 0.01 g; initial shell length: 8.55 +/- 0.27 mm) were fed with these diets in a re-circulated water system for 152 days. Guaiacol significantly improved the specific growth rate (SGR) (P < 0.05); excessive dietary guaiacol (1 000 mg kg(-1)) led to significantly high mortality (P < 0.05), and lipid content in the soft body increased significantly after dietary guaiacol (P < 0.05). Activities of catalase and phenoloxidase (PO) in the viscera were significantly stimulated by dietary guaiacol (P < 0.05). Broken-line analysis based on SGR indicated that the minimum dietary guaiacol for the optimal growth of juvenile abalone is 15.43 mg kg(-1).","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",10.1007/s00343-009-9206-z,"",,
rayyan-249832993,Modulation of gut microbiota associated with abalone Haliotis gigantea by dietary administration of host-derived Pediococcus sp Ab1,2014,1,1,,,80,2,,"Iehata, S and Nakano, M and Tanaka, R and Maeda, H",,,,,"In the present study, we evaluated how dietary administration of host-derived Pediococcus sp. Ab1 has an effect on the abalone gut microbiota using a culture-dependent method and 16S rRNA gene library analysis. The culturable lactic acid bacteria number in the probiotic sample was 10(5) higher than that in the non-probiotic sample, and we speculate that this significant increase was due to colonization of Ab1 into abalone gut. The result of a culture-dependent method showed that the proportion of Vibrio halioticoli clade, which is known to be a beneficial resident bacterium to abalone, was much higher in the probiotic sample than in the non-probiotic sample. 16S rRNA gene clone sequences revealed that gut microbiota in the probiotic sample was obviously diverse compared to the non-probiotic sample, probably due to improvement of the gut environment by Ab1 colonization. In addition, some beneficial bacteria-like sequences such as V. halioticoli were only found in the probiotic sample. These results suggest that the dietary administration of Ab1 to abalone gut has a great effect on modulation of not only culturable but also unculturable gut microbiota. Our results are useful for future investigations into understanding the effect of probiotics on gut microbiota.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",10.1007/s12562-013-0691-9,"",,
rayyan-249832998,"Dietary biotin requirement of juvenile abalone, Haliotis discus hannai Ino",2002,1,1,,,21,1,,"Wu, GT and Mai, KS and Tan, BP and Zhu, W",,,,,"The experiment was conducted to quantify the biotin requirement of juvenile abalone, Haliotis discus hannai Ino. The possible biotin-synthesizing capacity of: intestinal microflora was also examined. Seven purified dicis were formulated to provide a series of biotin (0, 0.5, 1.0. 3.0, 6.0, 12.0, 20.0 mg/kg diet). An antibiotic diet was Supplemented with tretracycline hydrochloride (4-g/kg diet) in basal diet to suppress possible intestinal bacteria synthesis. To reduce leaching. dietary biotin and other water-soluble vitamins were encapsulated by calcium alginate. Abalone juveniles of similar size (initial mean weight 175.1 +/- 3.6 mg mean shell length 11.66 +/- 0.14 mm) were distributed in a flowing-through system using it completely randomized design with eight treatments and three replicates per treatment. They were fed the appropriate diet once every day for a 110-day period. Results of this Study clearly showed the necessity of dietary biotin for juvenile abalone as the daily increment in shell length (DISL). visceral pyruvate carboxylase and acetyl-CoA carboxylase activities were significantly influenced by the dietary biotin levels (ANOVA, P < 0.05). However. the survival, specific growth rate (SGR) and carcass proximate compositions were not significantly influenced by dietary biotin at the end of the experimental period. The viscera biotin concentration (VBC) of abalone increased as the biotin supplementation level increased (r = 0.91). Compared to those of other groups, SGR, DISL, VBC and two carboxylase activities of antibiotic group were obviously depressed. It indicated that the intestinal microflora probably contribute to biotin nutrition for juvenile abalone. Based on measurements of DISL and two carboxylase activities, the optimum biotin requirement was estimated to be 0.42 mg/kg and 0.67-0.70 mg/kg for maximum growth and carboxylase activities, respectively.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",,"",,
rayyan-249833012,"Influence of conditioning diet and spawning frequency on variation in egg diameter for greenlip abalone, Haliotis laevigata",2006,1,1,,,25,1,,"Graham, F and Mackrill, T and Davidson, M and Daume, S",,,,,"Both nutrient provisioning of eggs during development within the ovary, and egg diameter are believed to be important factors governing the development and survival of invertebrate larvae. The diet of female broodstock and the conditioning regimen are likely to influence these parameters. In this study we examine the effect of broodstock diet (three formulated diets differing in levels of the fatty acid, Arachidonic acid [ARA], and a red seaweed diet) and spawning frequency on egg diameter variability both within a batch of eggs spawned from one female and between batches of eggs. Greenlip abalone broodstock were spawned at the beginning of the experiment and again every 16 wks (1131 degrees C days effective accumulative temperature [EAT]) using commercial hatchery practices. The variability of egg diameter within batches spawned from the same female over three consecutive spawning rounds and within diet treatments was determined. Cytoplasm diameter, vitelline layer and jelly coat thickness of unfertilized eggs were also compared between eggs spawned from individual females and between females. In addition. the relationships between broodstock parameters (weight and shell length) and egg diameter were explored. Eggs spawned from females feeding on a red seaweed diet were smaller than eggs from the low ARA treatment. Depending on spawning frequency, broodstock diet can influence the cytoplasm diameter and jelly coat thickness. No relationship between egg diameter and broodstock parameters was found. However, batches spawned from the same female abalone became more variable over time with a shift in size frequency distribution. Results indicate that the variability of egg diameter within a batch changes from female to female and highlights the importance of selecting successful broodstock for conditioning at commercial hatcheries.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",10.2983/0730-8000(2006)25[195:IOCDAS]2.0.CO;2,"",,
rayyan-249833032,"Colonization of the gastrointestinal tract of the farmed South African abalone Haliotis midae by the probionts Vibrio midae SY9, Cryptococcus sp SS1, and Debaryomyces hansenii AY1",2006,1,1,,,8,3,,"Macey, BM and Coyne, VE",,,,,"Viable cell counts and/or in situ hybridization were used to determine whether the probionts Vibrio midae SY9, Cryptococcus sp. SS1, and Debaryomyces hansenii AY1 can colonize the gastrointestinal tract of the South African abalone Haliotis midae. The number of culturable probiotic cells reisolated from H. midae fed probiotic-supplemented feed for 3 weeks ranged from 10(6) to 10(7) cfu/g gut material. A significant decrease (P < 0.05) in probiont numbers 2 days after feeding the probiotic-supplemented feed had been halted correlated with a significant decrease (P < 0.05) in intestinal protease and amylase activity. There was a positive correlation between Cryptococcus sp. SS1 and amylase activity (r(2) = 0.681) and V. midae SY9.8 and protease activity (r(2) = 0.711) in the H. midae intestine. Although culturable probionts were isolated from abalone that had not been fed probiotic-supplemented feed for a 2-week period, the drop in the number of probiotic cells colonizing the abalone digestive tract 2 days after feeding with the probiotic-supplemented feed had been halted indicates that farmed abalone should be fed probiotic-supplemented feed at least every second day for maximum benefit.","RAYYAN-INCLUSION: {""Rebecca""=>""Excluded"", ""James""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong drug,pseudoreplication | USER-NOTES: {""Rebecca""=>[""Probiotic added to kelp not formulated feed.""]}",10.1007/s10126-005-0113-9,"",,
rayyan-249833056,"Localisation of probiotic Vibrio midae K811 within the gastrointestinal tract of post-larval abalone, Haliotis midae",2020,1,1,,,528,,,"Moxley, K and Coyne, VE",,,,,"An artificial biofilm probiotic-supplemented diet was shown to enhance the growth and survival of post-larval South African abalone, Haliotis midae. To ensure the effectiveness of the probiotic bacterium Vibrio midae K811 in an aquaculture environment, we wished to investigate whether V. midae K811 reaches the abalone intestinal tract where it is expected to exert its probiotic effect. Thus, the aim of this study was to investigate the colonization potential of V. midae K811 and to localise the probiotic within the gastrointestinal tract of post-larval H. midae. The Tn9 cat gene incorporated in V. midae K811 was PCR amplified from total DNA isolated from whole abalone homogenates up to 10 days following the cessation of feeding abalone with the probiotic-supplemented diet, while viable V. midae K811 was detected in abalone homogenates up to 25 days after the post-larval abalone had been switched from an alginate surface supplemented with V. midae K811 to a surface supplemented with Cocconeis sp. Furthermore, in situ hybridization using two Tn9 cat gene-specific DIG-labelled oligonucleotide probes detected V. midae K811 in the intestine of post-larval H. midae, confirming that the probiotic reaches the digestive tract of post-larval abalone placed on an alginate biofilm supplemented with the probiotic, and that the bacterium can persist in the abalone digestive tract for a period of at least 3 weeks.","RAYYAN-INCLUSION: {""Rebecca""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong drug",10.1016/j.aquaculture.2020.735497,"",,
rayyan-249833057,"Abalone, Haliotis discus hannai Ino, can synthesize myo-inositol de novo to meet physiological needs",2001,1,1,,,131,11,,"Mai, K and Wu, GT and Zhu, W",,,,,"The experiments were conducted to investigate the effects of dietary myo-inositol on the survival, growth, proximate composition and de novo synthesis of myo-inositol in abalone, Haliotis discus hannai Ino. The possible inositol-synthesizing capacity of intestinal microflora was also examined. Seven semipurified diets were formulated to provide graded levels of myo-inositol (28.7-1020.1 mg/kg diet). A control diet, the basal diet supplemented with 4 g/kg tetracycline hydrochloride, was employed to suppress synthesis of myo-inositol by intestinal bacteria. Abalone juveniles of similar size (weight, 144.6 +/- 0.8 mg; shell length, 10.92 +/- 0.10 mm) were distributed in a flow-through system using a completely randomized design with eight treatments and three replicates per treatment. They were fed the appropriate diets once daily for 16 wk. Survival, growth, crude protein, lipid, moisture of whole soft body and visceral inositol content were independent of myo-inositol supplementation (P > 0.05). The addition of the antibiotic also did not affect the survival, growth and whole soft body composition. It indicated that intestinal microflora contributed little to the myo-inositol nutrition in abalone. The present study, for the first time, demonstrated de novo synthesis of myo-inositol in mollusks because the visceral tissue of abalone showed high levels of myo-inositol synthetase activities (combined activities of myo-inositol-1-phosphate synthetase and inositol-1-phosphatase), ranging from 74.0 to 98.2 mu mol/(h.g protein). The enzyme activity significantly and negatively correlated with dietary myo-inositol level (r = -0.81). Hence, dietary myo-inositol is not essential for abalone because tissue synthesis of the vitamin appears to be sufficient to support normal growth and health of this mollusk.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",10.1093/jn/131.11.2898,"",,
rayyan-249833123,Effects of dietary zinc on the shell biomineralization in abalone Haliotis discus hannai Ino,2003,1,1,,,283,1,,"Mai, KS and Zhang, WB and Tan, BP and He, G",,,,,"A study was conducted to investigate the relationship between dietary zinc and shell biomineralization in abalone Haliotis discus hannai Inc. Seven triplicate groups of juvenile abalone (mean weight: 0.74 +/- 0.01 g; mean shell length: 16.41 +/- 0.04 mm) were fed with one of seven semi-purified diets containing graded levels of dietary zinc (5.6, 10.7, 15.1, 25.2, 34.7, 45.3 and 84.6 mg/kg). To better understand the effects of dietary zinc on the shell deposition, the newly grown shell (NS) was separated from the old shell (OS) after a 16-week rearing period. Mineralogical (aragonite, calcite and dolomite [CaMg(CO3)(2)]) and chemical (Zn, Fe, Mg, Cu and Sr) compositions in both NS and OS were analyzed. Soluble matrix proteins (SMP) were extracted from both OS and NS, followed by amino acid composition analyses. The results showed that mineralogical and chemical compositions in OS were not significantly influenced by dietary zinc. In NS, however, increasing dietary zinc significantly decreased aragonite content, but significantly increased calcite content. Concentrations of Zn and Fe in NS significantly increased with dietary zinc. Patterns of amino acid compositions in NS significantly changed with dietary zinc levels. The ratio of acidic/basic amino acids positively correlated with the ratio of calcite/aragonite in NS. (C) 2003 Elsevier Science B.V. All rights reserved.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""} | USER-NOTES: {""Rebecca""=>[""No control""]}",10.1016/S0022-0981(02)00472-0,"",,
rayyan-249833133,Arginine Regulates TOR Signaling Pathway through SLC38A9 in Abalone Haliotis discus hannai,2021,1,1,,,10,10,,"Liu, Y and Yu, HX and Guo, YL and Huang, D and Liu, JH and Pan, MZ and Wang, L and Zhang, WB and Mai, KS",,,,,"Arginine plays an important role in the regulation of the target of the rapamycin (TOR) signaling pathway, and Solute Carrier Family 38 Member 9 (SLC38A9) was identified to participate in the amino acid-dependent activation of TOR in humans. However, the regulations of arginine on the TOR signaling pathway in abalone are still unclear. In this study, slc38a9 of abalone was cloned, and the slc38a9 was knocked down and overexpressed to explore its function in the regulation of the TOR signaling pathway. The results showed that knockdown of slc38a9 decreased the expression of tor, ribosomal s6 protein kinase (s6k) and eukaryotic translation initiation factor 4e (eif4e) and inhibited the activation of the TOR signaling pathway by arginine. Overexpression of slc38a9 up-regulated the expression of TOR-related genes. In addition, hemocytes of abalone were treated with 0, 0.2, 0.5, 1, 2 and 4 mmol/L of arginine, and abalones were fed diets with 1.17%, 1.68% and 3.43% of arginine, respectively, for 120 days. Supplementation of arginine (0.5-4 mmol/L) increased the expressions of slc38a9, tor, s6k and eif4e in hemocytes, and abalone fed with 1.68% of dietary arginine showed higher mRNA levels of slc38a9, tor, s6k and eif4e and phosphorylation levels of TOR, S6 and 4E-BP. In conclusion, the TOR signaling pathway of abalone can be regulated by arginine, and SLC38A9 plays an essential role in this regulation.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",10.3390/cells10102552,"",,
rayyan-249833139,Ascorbic acid biosynthesis in Pacific abalone Haliotis discus hannai Ino and L-gulonolactone oxidase gene loss as an independent event,2024,1,1,,,268,,,"Luo, K and Yu, XJ and Wang, J and Liu, JH and Li, XX and Pan, MZ and Huang, D and Mai, KS and Zhang, WB",,,,,"Up to now, it has been believed that invertebrates are unable to synthesize ascorbic acid (AA) in vivo. However, in the present study, the full-length CDs (Coding sequence) of L-gulonolactone oxidase (GLO) from Pacific abalone ( Haliotis discus hannai Ino) were obtained through molecular cloning. The Pacific abalone GLO contained a FAD-binding domain in the N-termination, and ALO domain and conserved HWAK motif in the C-termination. The GLO gene possesses 12 exons and 11 introns. The Pacific abalone GLO was expressed in various tissues, including the kidney, digestive gland, gill, intestine, muscle and mantle. The GLO activity assay revealed that GLO activity was only detected in the kidney of Pacific abalone. After a 100 -day feeding trial, dietary AA levels did not significantly affect the survival, weight gain, daily increment in shell length, and feed conversion ratio of Pacific abalone. The expression of GLO in the kidney was downregulated by dietary AA. These results implied that the ability to synthesize AA in abalone had not been lost. From the evolutionary perspective, the loss of GLO occurred independently as an independent event by matching with the genomes of various species. The positive selection analysis revealed that the GLO gene underwent purifying selective pressure during its evolution. In conclusion, the present study provided direct evidence to prove that the GLO activity and the ability to synthesize AA exist in abalone. The AA synthesis ability in vertebrates might have originated from invertebrates dating back 930.31 million years.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",10.1016/j.ijbiomac.2024.131733,"",,
rayyan-249833183,"Effects of dietary guaiacol on shell biomineralization of juvenile abalone Haliotis discus hannai, Ino",2008,1,1,,,39,9,,"Zhang, WB and Mai, KS and Xu, W and Liufu, ZG and Tan, BP and Ai, QH and Ma, HM and Wang, XJ",,,,,"A study was conducted to investigate the effects of guaiacol on shell biomineralization of abalone Haliotis discus hannai Ino. Seven semi-purified diets were formulated with graded levels of guaiacol (0, 5, 10, 50, 100, 500 and 1000 mg kg(-1)). Abalone (initial weight: 0.29 +/- 0.01 g; initial shell length: 8.55 +/- 0.27 mm) were fed with these diets in a re-circulated water system for 152 days. The results showed that the contents of calcite in the shell increased significantly with dietary guaiacol levels, but the aragonite content decreased significantly. Dietary guaiacol significantly decreased the contents of calcium and strontium, but significantly increased the magnesium content in the shell. The effects of dietary guaiacol on the contents of phosphorus and zinc in shell were not significant. It was obvious that the ratio of potential acidic/basic amino acids [(Asx+Glx)/(Lys+Arg+His)] in the shell was elevated by dietary guaiacol. In conclusion, dietary guaiacol has effects on both the mineralogy and the amino acid composition in the shell. Furthermore, changes in mineralogy are related to the ratio of (Asx+Glx)/(Lys+Arg+His) in the shell.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""} | RAYYAN-LABELS: anaesthetised with benzocaine,oxygen levels low enough to have major impacts on all abalone",10.1111/j.1365-2109.2008.01955.x,"",,
rayyan-249833212,Dietary hydroxyproline supplementation improves the muscle texture and extends the shelf life of abalone Haliotis discus hannai,2024,1,1,,,590,,,"Yue, PP and Chen, P and Wu, ZH and Zhang, H and Zhang, PF and Lei, KK and Zhang, HY and Mai, KS and Zhang, WB",,,,,"In the present study, an 84-day growth trial was conducted in abalone Haliotis discus hannai to evaluate the influences of dietary hydroxyproline (Hyp) levels (0.05, 0.53 and 1.24%) on the growth, collagen metabolism, muscle texture and its changes during storage at 4 degrees C. The results showed that the weight gain rate of abalones in the groups with 0.53% and 1.24% of dietary Hyp were significantly higher than that in the group with 0.05% dietary Hyp. The 0.53% and 1.24% of dietary Hyp significantly increased lysyl hydroxylase and prolyl 4-hydroxylase activity and pyridinium crosslink content, and up-regulated collagen biosynthesis-related gene expression in abalone muscle. Meanwhile, dietary Hyp supplementation significantly inhibited the mRNA expression of mmp-1 and significantly up-regulated the mRNA expression of timp. During the same storage time, the springiness, hardness and water-holding capacity of muscle in the dietary Hyp supplementation treatments were significantly higher. The muscle hardness in the dietary Hyp supplementation groups on day 6 was higher than that in the control group on day 3. Meanwhile, dietary Hyp significantly decreased the content of carbonyl and malonaldehyde, as well as the activity of cathepsin B and cathepsin L in the muscle of abalone during the storage. In conclusion, dietary Hyp supplementation increased collagen content, improved texture and extended the shelf life of abalone.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",10.1016/j.aquaculture.2024.741082,"",,
rayyan-249833287,Evaluation of the acceptability of diets formulated with hydrolyzed algae for juvenile abalone of Haliotis fulgens,2022,1,1,,,32,3,,"Villa-Arce, MA and Guzmán-Villanueva, LT and Vélez-Arellano, N and Hernández-Carmona, G and Godínez-Pérez, CA and Contreras-Olguín, M and Muñoz-Ochoa, M and García-Domínguez, FA",,,,,"Background. Abalones are aquaculture resources of great importance to the international food market. However, abalone cultivation faces a problem of food availability depending on the season, especially in Mexico.Goals. This study aimed to formulate diets for juvenile Haliotis fulgens from hydrolyzed algae.Methods. We evaluated the physicochemical parameters of the diets and their acceptability to juveniles H. fulgens. Three diets were formulated from different algae species: 1) Macrocystis pyrifera (MP), 2) Eisenia arborea (EA) and 3) mixture of both algae (MPEA). The total amount of hidrolyzed alga in each diet was 26%. Fresh E. arborea blades and the ABKELP (R) commercial diet were used as negative and positive control, respectively. Finally, the toughness, stability and acceptability of each diet were determined at 3, 6, 9, 12 and 24 h.Results. The toughness and stability of all hydrolyzed algae diets were significantly different (p > 0.05) compared to the those of positive and negative controls. The toughness of the MP, EA and MPEA diets ranged from 600-630 g cm(-2), whereas the ABKELP diet was tougher (700 g cm(-2)) after 24 h. The stability of the formulated diets was > 80%, while the ABKELP control reached 95% at 24 h. Overall ABKELP stability was significantly higher than those of the other diets (p < 0.01). The EA, MPEA, and ABKELP diets were more attractive to organisms than fresh E. arborea, although no significant differences in food intake were present (p < 0.05).Conclusions. All formulated diets exhibited physicochemical and acceptability characteristics that are suitable for H. fulgens.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",,"",,
rayyan-249833362,Isolation of alginate lyase-producing bacteria and screening for their potential characteristics as abalone probionts,2017,1,1,,,48,11,,"Amin, M and Bolch, CCJ and Adams, MB and Burke, CM",,,,,"This study is aimed at the isolation and screening of alginate lyase-producing bacteria from the gastrointestinal tracts of hybrid abalone, Haliotis rubra x H. laevigata, as probiotic candidates. Six bacterial isolates were detected to produce alginate lyase. Of these, the isolate with the highest alginate-lyase activity was identified as Enterobacter ludwigii strain EN-119, displaying 99% similarity of 16S rDNA sequence. Further assays indicated that E. ludwigii showed good viability and stability when it was incorporated into manufactured pellets and stored at 4 degrees C for 7 days. The isolate also had high tolerance of high salinity (35 mg/L), low pH in simulated stomach juice (5) and to simulated intestinal juice containing surfactants such as bile salts and gastric enzymes (pepsin and trypsin). Additionally, a short, preliminary study indicated that supplementation of E. ludwigii via manufactured pellets improved the total weight gain and specific growth rate of hybrid abalone. These results suggest that E. ludwigii is a potential probiont for shortening the culture period of hybrid abalone.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",10.1111/are.13383,"",,
rayyan-249833720,In situ enumeration and localization of the probiotic Pediococcus sp strain Ab1 in the gut of abalone Haliotis gigantea,2016,1,1,,,82,3,,"Tanaka, R and Mitsuya, H and Aoki, M and Miyazaki, T and Ootsubo, M and Bossier, P",,,,,"In this study, we established an optimized fluorescence in situ hybridization (FISH) protocol for detecting and enumerating host-derived probiotic Pediococcus sp. strain Ab1 cells in the gut of abalone. Samples were fixed with 4 % paraformaldehyde and hybridized at 40 A degrees C for 3 h using a TAMRA (5-carboxytetramethylrhodamine)-labeled probe (Rpt probe). Strain Ab1 could be clearly discriminated from other control bacteria (Enterococcus, Lactobacillus). Fluorescence signals of Rpt-positive bacteria were easily distinguished from any detectable background noise. Rpt-positive bacteria were detected in both probiotic-supplemented and control abalone; nevertheless, the number of Rpt-positive bacteria in probiotic-supplemented abalone was two orders of magnitude higher than in controls. Furthermore, the mean number of Rpt-positive bacteria (probiotic-supplemented abalone) in the gut-attached section was also two orders of magnitude higher than in the free-living section. Rpt-positive micro-colonies (MCs) were observed by thin-section FISH analysis only in probiotic-supplemented abalone, and these MCs were observed in contact with intestinal epithelial cells. These results indicate that the probiotic Pediococcus sp. strain Ab1 can colonize or adhere to the abalone digestive tract in numbers sufficient for therapeutic effects. The data obtained using our FISH method provide clear and direct evidence of the formation of probiotic colonies in the gut of supplemented abalone.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",10.1007/s12562-016-0981-0,"",,
